filename,site,true_class_from_name,pred_class_idx,pred_class_label,pred_conf
11140935_e02_antelope.jpg,e02,antelope,5,oribi,0.483620822429657
2016 07 08 01 03 34_e06_antelope.jpg,e06,antelope,2,warthog,0.9645242094993591
2016 10 21 08 22 18_h07_antelope.jpg,h07,antelope,2,warthog,0.7224414944648743
EK006732_e06_antelope.jpg,e06,antelope,4,bushbuck,0.40853118896484375
07040227_g04_antelope.jpg,g04,antelope,2,warthog,0.5178447365760803
EK000984_02_j13_antelope.jpg,j13,antelope,1,baboon,0.5579202175140381
EK000967_e04_antelope.jpg,e04,antelope,2,warthog,0.6723150014877319
2016 11 01 02 00 05_e06_antelope.jpg,e06,antelope,2,warthog,0.7791874408721924
2016 10 10 14 47 39_k08_antelope.jpg,k08,antelope,6,elephant,0.9999997615814209
07220806_f05_antelope.jpg,f05,antelope,2,warthog,0.6370160579681396
02230802_l07_antelope.jpg,l07,antelope,2,warthog,0.8587628602981567
EK008172_01_i08_antelope.jpg,i08,antelope,6,elephant,0.9532597661018372
04270620_h07_antelope.jpg,h07,antelope,0,waterbuck,0.45704886317253113
2016 07 20 22 00 50_c06_antelope.jpg,c06,antelope,4,bushbuck,0.9511591196060181
2016 06 25 22 42 15_d07_antelope.jpg,d07,antelope,2,warthog,0.9457107186317444
EK008105_01_h05_antelope.jpg,h05,antelope,3,impala,0.8460482358932495
2016 10 28 20 45 19_l05_antelope.jpg,l05,antelope,4,bushbuck,0.4352428615093231
09200564_h03_antelope.jpg,h03,antelope,1,baboon,0.466215044260025
EK000423_h11_antelope.jpg,h11,antelope,0,waterbuck,0.31579628586769104
2016 07 20 22 02 33_c06_antelope.jpg,c06,antelope,4,bushbuck,0.9323745369911194
01260100_h03_antelope.jpg,h03,antelope,3,impala,0.6808527708053589
2016 08 23 03 30 01_k06_antelope.jpg,k06,antelope,4,bushbuck,0.9921518564224243
2016 08 15 02 30 32_i12_antelope.jpg,i12,antelope,23,buffalo,0.22777843475341797
EK002129_01_h05_antelope.jpg,h05,antelope,0,waterbuck,0.5414705872535706
08090043_h07_antelope.jpg,h07,antelope,4,bushbuck,0.514383852481842
02090287_k04_antelope.jpg,k04,antelope,3,impala,0.49826133251190186
2016 08 08 00 37 05_k10_antelope.jpg,k10,antelope,0,waterbuck,0.6307932734489441
02030034_g06_antelope.jpg,g06,antelope,4,bushbuck,0.8095204830169678
EK008755_h05_antelope.jpg,h05,antelope,0,waterbuck,0.7542142868041992
06260255_e02_antelope.jpg,e02,antelope,8,nyala,0.3733846843242645
07220801_f05_antelope.jpg,f05,antelope,2,warthog,0.48047515749931335
2016 07 19 04 11 42_k06_antelope.jpg,k06,antelope,4,bushbuck,0.9475628137588501
2016 10 21 01 19 29_f01_antelope.jpg,f01,antelope,0,waterbuck,0.7995014190673828
2016 10 27 21 14 48_f11_antelope.jpg,f11,antelope,2,warthog,0.42570874094963074
EK002578_02_h05_antelope.jpg,h05,antelope,2,warthog,0.7655338644981384
09060595_e02_antelope.jpg,e02,antelope,2,warthog,0.5175032615661621
2016 08 02 11 50 42_k04_antelope.jpg,k04,antelope,2,warthog,0.8026314377784729
2016 09 07 23 35 52_e06_antelope.jpg,e06,antelope,2,warthog,0.5455144643783569
2016 07 29 19 49 28_e06_antelope.jpg,e06,antelope,2,warthog,0.6992717385292053
EK000983_02_j13_antelope.jpg,j13,antelope,3,impala,0.7467908263206482
2016 07 19 17 53 04_k06_antelope.jpg,k06,antelope,2,warthog,0.6624882221221924
EK000253_i08_antelope.jpg,i08,antelope,4,bushbuck,0.998451828956604
10170368_g08_antelope.jpg,g08,antelope,4,bushbuck,0.9379253387451172
2016 09 06 20 48 11_k06_antelope.jpg,k06,antelope,4,bushbuck,0.9999551773071289
2016 08 26 09 43 05_i08_antelope.jpg,i08,antelope,2,warthog,0.8936645984649658
EK000233_k06_antelope.jpg,k06,antelope,2,warthog,0.5830560922622681
2016 10 11 21 42 03_e10_antelope.jpg,e10,antelope,4,bushbuck,0.8574092388153076
2016 10 28 20 59 48_f07_antelope.jpg,f07,antelope,2,warthog,0.3512960374355316
09110872_a10_antelope.jpg,a10,antelope,2,warthog,0.6216998100280762
2016 09 26 04 11 45_e08_antelope.jpg,e08,antelope,0,waterbuck,0.281859427690506
2016 09 01 00 08 38_k06_antelope.jpg,k06,antelope,2,warthog,0.802253246307373
EK008179_h05_antelope.jpg,h05,antelope,2,warthog,0.7469091415405273
2016 10 21 20 45 19_k06_antelope.jpg,k06,antelope,2,warthog,0.990886926651001
2016 07 19 05 19 55_a10_antelope.jpg,a10,antelope,4,bushbuck,0.5944404006004333
EK000968_e04_antelope.jpg,e04,antelope,2,warthog,0.3995247185230255
06220529_h07_antelope.jpg,h07,antelope,4,bushbuck,0.8636045455932617
2016 11 02 08 30 00_e02_antelope.jpg,e02,antelope,2,warthog,0.4892898201942444
EK000912_02_h05_antelope.jpg,h05,antelope,3,impala,0.7478827238082886
2016 07 05 18 23 09_e06_antelope.jpg,e06,antelope,2,warthog,0.9426732659339905
2016 10 31 06 49 40_h07_antelope.jpg,h07,antelope,1,baboon,0.8636354804039001
01060778_h03_antelope.jpg,h03,antelope,0,waterbuck,0.7656099796295166
04210543_h03_antelope.jpg,h03,antelope,11,civet,0.3634783625602722
05290765_h09_antelope.jpg,h09,antelope,4,bushbuck,0.4063652753829956
EK004384_b07_antelope.jpg,b07,antelope,0,waterbuck,0.7688500285148621
EK002556_b07_antelope.jpg,b07,antelope,4,bushbuck,0.9126025438308716
EK004167_03_f07_antelope.jpg,f07,antelope,0,waterbuck,0.299397349357605
04200536_h03_antelope.jpg,h03,antelope,11,civet,0.5686801075935364
2016 10 08 20 55 50_e02_antelope.jpg,e02,antelope,4,bushbuck,0.4905553162097931
07220810_f05_antelope.jpg,f05,antelope,2,warthog,0.5721178650856018
04110944_h03_antelope.jpg,h03,antelope,4,bushbuck,0.8709830641746521
09120529_f01_antelope.jpg,f01,antelope,1,baboon,0.9941351413726807
EK001628_e04_antelope.jpg,e04,antelope,0,waterbuck,0.4903565049171448
2016 08 08 00 37 43_k10_antelope.jpg,k10,antelope,0,waterbuck,0.8660701513290405
03220650_g08_antelope.jpg,g08,antelope,4,bushbuck,0.8157422542572021
04130351_j07_antelope.jpg,j07,antelope,0,waterbuck,0.22183746099472046
2016 10 22 01 33 22_f01_antelope.jpg,f01,antelope,0,waterbuck,0.6553767919540405
2016 08 02 12 59 36_h07_antelope.jpg,h07,antelope,1,baboon,0.6128827333450317
01140088_g12_antelope.jpg,g12,antelope,0,waterbuck,0.6600831151008606
01280301_e02_antelope.jpg,e02,antelope,4,bushbuck,0.555060863494873
02240014_h09_antelope.jpg,h09,antelope,0,waterbuck,0.6876610517501831
2016 10 01 21 13 03_k06_antelope.jpg,k06,antelope,4,bushbuck,0.894672155380249
2016 09 06 20 48 12_k06_antelope.jpg,k06,antelope,4,bushbuck,0.9999359846115112
EK000497_e04_antelope.jpg,e04,antelope,3,impala,0.8259236216545105
EK000056_f01_antelope.jpg,f01,antelope,7,genet,0.8382182121276855
12130462_l11_antelope.jpg,l11,antelope,2,warthog,0.6608559489250183
04080732_h03_antelope.jpg,h03,antelope,11,civet,0.1801542192697525
2016 10 28 03 59 48_f01_antelope.jpg,f01,antelope,0,waterbuck,0.5000250935554504
2016 08 30 00 54 09_d07_antelope.jpg,d07,antelope,4,bushbuck,0.6152632236480713
08170605_i04_antelope.jpg,i04,antelope,4,bushbuck,0.7680897116661072
07250266_l05_antelope.jpg,l05,antelope,3,impala,0.9752184748649597
01280942_i10_antelope.jpg,i10,antelope,0,waterbuck,0.6999577879905701
2016 10 29 23 41 18_f01_antelope.jpg,f01,antelope,0,waterbuck,0.6636063456535339
2016 10 13 20 37 18_b07_antelope.jpg,b07,antelope,9,wildebeest,0.3554735779762268
2016 10 20 04 00 05_d05_antelope.jpg,d05,antelope,2,warthog,0.5071148872375488
EK002834_f03_antelope.jpg,f03,antelope,8,nyala,0.9307543635368347
12050639_d07_antelope.jpg,d07,antelope,2,warthog,0.9994789958000183
2016 10 15 10 51 21_e02_antelope.jpg,e02,antelope,0,waterbuck,0.2869536280632019
2016 09 30 10 01 57_e06_antelope.jpg,e06,antelope,2,warthog,0.5171568393707275
2016 10 10 23 07 12_b07_antelope.jpg,b07,antelope,0,waterbuck,0.41805198788642883
2016 10 30 22 01 05_h05_antelope.jpg,h05,antelope,0,waterbuck,0.8527690172195435
05020703_k12_antelope.jpg,k12,antelope,6,elephant,0.8321757912635803
03300122_g04_antelope.jpg,g04,antelope,0,waterbuck,0.32722237706184387
2016 09 02 00 27 47_e06_antelope.jpg,e06,antelope,2,warthog,0.47507745027542114
07200069_h03_antelope.jpg,h03,antelope,3,impala,0.8630185723304749
2016 07 16 20 32 20_h09_antelope.jpg,h09,antelope,4,bushbuck,0.9312907457351685
2016 07 26 17 28 57_k06_antelope.jpg,k06,antelope,1,baboon,0.614704430103302
EK004163_k06_antelope.jpg,k06,antelope,2,warthog,0.4619404077529907
12010156_i04_antelope.jpg,i04,antelope,2,warthog,0.5224523544311523
08080529_k10_antelope.jpg,k10,antelope,0,waterbuck,0.47796037793159485
01010035_m08_antelope.jpg,m08,antelope,4,bushbuck,0.7238169312477112
2016 11 05 21 43 13_j09_antelope.jpg,j09,antelope,10,reedbuck,0.40971243381500244
03250807_h03_antelope.jpg,h03,antelope,3,impala,0.3614685833454132
EK008838_01_j13_antelope.jpg,j13,antelope,4,bushbuck,0.3114362359046936
06260021_k12_antelope.jpg,k12,antelope,1,baboon,0.8828839659690857
EK001031_j13_antelope.jpg,j13,antelope,0,waterbuck,0.6595200300216675
2016 07 26 06 22 01_b09_antelope.jpg,b09,antelope,1,baboon,0.9061570763587952
2016 10 11 09 52 05_k08_antelope.jpg,k08,antelope,25,hartebeest,0.9669351577758789
06040066_g06_antelope.jpg,g06,antelope,4,bushbuck,0.7930783629417419
2016 10 21 21 18 28_k06_antelope.jpg,k06,antelope,2,warthog,0.9998525381088257
2016 10 25 02 23 30_e06_antelope.jpg,e06,antelope,2,warthog,0.9455697536468506
03100568_e08_antelope.jpg,e08,antelope,4,bushbuck,0.9536921977996826
C_EK000174_03_k06_antelope.jpg,k06,antelope,2,warthog,0.9424574375152588
2016 08 16 19 50 28_e08_antelope.jpg,e08,antelope,0,waterbuck,0.9282822012901306
2016 08 02 09 17 54_i08_antelope.jpg,i08,antelope,1,baboon,0.933513879776001
EK007018_03_f07_antelope.jpg,f07,antelope,0,waterbuck,0.4648837447166443
EK000686_b07_antelope.jpg,b07,antelope,0,waterbuck,0.9965007305145264
2016 07 20 22 03 06_c06_antelope.jpg,c06,antelope,4,bushbuck,0.81302410364151
2016 09 10 05 24 31_k06_antelope.jpg,k06,antelope,1,baboon,0.8395533561706543
2016 10 10 12 48 38_f03_antelope.jpg,f03,antelope,2,warthog,0.7599892020225525
EK009026_01_h05_antelope.jpg,h05,antelope,3,impala,0.5033666491508484
01120474_h09_antelope.jpg,h09,antelope,0,waterbuck,0.7928505539894104
04080147_l07_antelope.jpg,l07,antelope,2,warthog,0.5487330555915833
11150311_a10_antelope.jpg,a10,antelope,4,bushbuck,0.7471271753311157
2016 08 29 12 31 23_a06_antelope.jpg,a06,antelope,1,baboon,0.41569069027900696
EK002911_h05_antelope.jpg,h05,antelope,2,warthog,0.42050474882125854
11180506_f01_antelope.jpg,f01,antelope,6,elephant,0.255042165517807
12020409_g12_antelope.jpg,g12,antelope,4,bushbuck,0.5407045483589172
01180029_i10_antelope.jpg,i10,antelope,0,waterbuck,0.6897556781768799
03260853_c08_antelope.jpg,c08,antelope,4,bushbuck,0.6654539704322815
07020695_a10_antelope.jpg,a10,antelope,8,nyala,0.5112932324409485
C_EK000138_03_k06_antelope.jpg,k06,antelope,2,warthog,0.6749219298362732
2016 10 30 21 22 53_h05_antelope.jpg,h05,antelope,0,waterbuck,0.9348955154418945
EK000420_h11_antelope.jpg,h11,antelope,7,genet,0.7978549003601074
EK000419_h11_antelope.jpg,h11,antelope,4,bushbuck,0.8609200716018677
2016 11 02 04 25 54_e06_antelope.jpg,e06,antelope,1,baboon,0.555321216583252
EK003812_f03_antelope.jpg,f03,antelope,2,warthog,0.6795682907104492
EK008181_h05_antelope.jpg,h05,antelope,2,warthog,0.5938564538955688
05140937_f11_antelope.jpg,f11,antelope,11,civet,0.5432250499725342
2016 08 30 00 54 43_d07_antelope.jpg,d07,antelope,4,bushbuck,0.8365263342857361
10270178_h03_antelope.jpg,h03,antelope,4,bushbuck,0.9532759189605713
2016 09 16 21 48 57_e02_antelope.jpg,e02,antelope,0,waterbuck,0.3187728524208069
08090517_d07_antelope.jpg,d07,antelope,0,waterbuck,0.3563513159751892
2016 08 25 22 33 39_f01_antelope.jpg,f01,antelope,0,waterbuck,0.9373209476470947
2016 09 26 21 57 49_g12_antelope.jpg,g12,antelope,4,bushbuck,0.259060263633728
03300610_e08_antelope.jpg,e08,antelope,4,bushbuck,0.8884602189064026
EK005248_03_h05_antelope.jpg,h05,antelope,2,warthog,0.6682823896408081
07240390_k10_antelope.jpg,k10,antelope,4,bushbuck,0.9920427203178406
EK002557_b07_antelope.jpg,b07,antelope,0,waterbuck,0.2934591472148895
01090079_d05_antelope.jpg,d05,antelope,0,waterbuck,0.884105920791626
EK009403_j09_antelope.jpg,j09,antelope,0,waterbuck,0.5373372435569763
2016 08 22 22 16 29_l05_antelope.jpg,l05,antelope,0,waterbuck,0.24418886005878448
2016 10 13 21 30 11_j09_antelope.jpg,j09,antelope,4,bushbuck,0.7969863414764404
2016 08 08 06 26 30_f11_antelope.jpg,f11,antelope,0,waterbuck,0.4397943317890167
2016 10 29 11 15 23_e02_antelope.jpg,e02,antelope,2,warthog,0.6365140080451965
2016 08 15 02 23 23_i12_antelope.jpg,i12,antelope,4,bushbuck,0.3794330358505249
A_EK003945_k06_antelope.jpg,k06,antelope,2,warthog,0.8578723073005676
2016 08 02 21 20 16_l07_antelope.jpg,l07,antelope,4,bushbuck,0.8444475531578064
04130973_g08_antelope.jpg,g08,antelope,2,warthog,0.9983007311820984
2016 10 27 21 34 48_e06_antelope.jpg,e06,antelope,0,waterbuck,0.9784529805183411
2016 10 22 18 28 37_d05_antelope.jpg,d05,antelope,8,nyala,0.5793792009353638
07310278_f11_antelope.jpg,f11,antelope,0,waterbuck,0.9943760633468628
02070507_d07_antelope.jpg,d07,antelope,2,warthog,0.3602105677127838
EK009027_01_h05_antelope.jpg,h05,antelope,3,impala,0.4299505949020386
08040405_g08_antelope.jpg,g08,antelope,4,bushbuck,0.4479265809059143
06230975_l11_antelope.jpg,l11,antelope,4,bushbuck,0.9952806830406189
EK009751_h05_antelope.jpg,h05,antelope,3,impala,0.632407009601593
EK001148_e06_antelope.jpg,e06,antelope,4,bushbuck,0.9949883818626404
2016 08 30 23 44 27_h05_antelope.jpg,h05,antelope,3,impala,0.41654425859451294
01210382_i04_antelope.jpg,i04,antelope,4,bushbuck,0.6033697724342346
2016 10 09 00 55 37_h05_antelope.jpg,h05,antelope,0,waterbuck,0.8038550019264221
02200965_g06_antelope.jpg,g06,antelope,7,genet,0.38456419110298157
01180887_b07_antelope.jpg,b07,antelope,2,warthog,0.7356478571891785
06150636_f05_antelope.jpg,f05,antelope,2,warthog,0.7957860827445984
EK001149_e06_antelope.jpg,e06,antelope,2,warthog,0.8749019503593445
03220569_f01_antelope.jpg,f01,antelope,6,elephant,0.5704304575920105
04130975_g08_antelope.jpg,g08,antelope,4,bushbuck,0.6894444227218628
2016 08 25 20 57 10_k06_antelope.jpg,k06,antelope,4,bushbuck,0.9998286962509155
09120527_f01_antelope.jpg,f01,antelope,1,baboon,0.9983441829681396
09270161_k08_antelope.jpg,k08,antelope,1,baboon,0.6950028538703918
2016 10 31 20 45 15_l05_antelope.jpg,l05,antelope,2,warthog,0.7849047780036926
2016 08 08 06 26 29_f11_antelope.jpg,f11,antelope,2,warthog,0.34069034457206726
EK002559_b07_antelope.jpg,b07,antelope,4,bushbuck,0.7479549050331116
2016 10 29 23 47 50_l05_antelope.jpg,l05,antelope,4,bushbuck,0.8242719173431396
2016 10 05 23 19 50_k06_antelope.jpg,k06,antelope,2,warthog,0.9628958702087402
07030063_l05_antelope.jpg,l05,antelope,8,nyala,0.4989713132381439
2016 07 26 18 47 37_e10_antelope.jpg,e10,antelope,2,warthog,0.6389040350914001
11110737_i06_antelope.jpg,i06,antelope,4,bushbuck,0.5892956256866455
EK000275_j03_antelope.jpg,j03,antelope,0,waterbuck,0.7988590598106384
C_EK000502_03_k06_antelope.jpg,k06,antelope,0,waterbuck,0.5955682396888733
04010289_k10_antelope.jpg,k10,antelope,0,waterbuck,0.5654085874557495
05070252_h03_antelope.jpg,h03,antelope,2,warthog,0.6703284978866577
2016 07 22 08 14 45_j03_antelope.jpg,j03,antelope,1,baboon,0.3569992780685425
12150342_k04_antelope.jpg,k04,antelope,4,bushbuck,0.8746013641357422
04280446_b09_antelope.jpg,b09,antelope,0,waterbuck,0.9955463409423828
01140083_g12_antelope.jpg,g12,antelope,0,waterbuck,0.6453202962875366
01010550_c08_antelope.jpg,c08,antelope,4,bushbuck,0.8693020343780518
EK001349_f01_antelope.jpg,f01,antelope,0,waterbuck,0.3819868862628937
2016 10 25 04 39 48_l13_antelope.jpg,l13,antelope,0,waterbuck,0.57423996925354
2016 10 29 23 41 17_f01_antelope.jpg,f01,antelope,0,waterbuck,0.38961124420166016
2016 07 14 20 48 08_i04_antelope.jpg,i04,antelope,0,waterbuck,0.6964230537414551
EK000315_e06_antelope.jpg,e06,antelope,8,nyala,0.5146805047988892
EK001130_f07_antelope.jpg,f07,antelope,2,warthog,0.5035601258277893
EK003260_03_f07_antelope.jpg,f07,antelope,1,baboon,0.4959314465522766
01090901_g08_antelope.jpg,g08,antelope,10,reedbuck,0.3928903341293335
B_EK000141_02_k06_antelope.jpg,k06,antelope,2,warthog,0.7793436646461487
04050559_h03_antelope.jpg,h03,antelope,6,elephant,0.6865079402923584
05140936_f11_antelope.jpg,f11,antelope,11,civet,0.5018029808998108
2016 09 29 11 27 29_k06_antelope.jpg,k06,antelope,1,baboon,0.9579378366470337
11140011_c08_antelope.jpg,c08,antelope,4,bushbuck,0.9907792806625366
2016 08 13 01 50 15_e06_antelope.jpg,e06,antelope,4,bushbuck,0.9557340741157532
2016 10 21 21 19 28_k06_antelope.jpg,k06,antelope,2,warthog,0.9997621178627014
EK001353_f01_antelope.jpg,f01,antelope,0,waterbuck,0.5439612865447998
2016 08 30 01 12 10_k06_antelope.jpg,k06,antelope,4,bushbuck,0.9850876927375793
05200484_b09_antelope.jpg,b09,antelope,0,waterbuck,0.9865309596061707
12310164_m10_antelope.jpg,m10,antelope,4,bushbuck,0.9151780605316162
EK006662_i08_antelope.jpg,i08,antelope,4,bushbuck,0.9789655804634094
2016 07 10 04 08 16_h03_antelope.jpg,h03,antelope,5,oribi,0.4648933410644531
EK002771_04_h05_antelope.jpg,h05,antelope,3,impala,0.5720555782318115
EK005085_03_f07_antelope.jpg,f07,antelope,1,baboon,0.5203462243080139
2016 08 02 12 59 35_h07_antelope.jpg,h07,antelope,1,baboon,0.989815354347229
09120531_f01_antelope.jpg,f01,antelope,1,baboon,0.9962814450263977
EK004337_b07_antelope.jpg,b07,antelope,4,bushbuck,0.37235698103904724
B_EK005389_02_k06_antelope.jpg,k06,antelope,2,warthog,0.9609899520874023
01290511_e08_antelope.jpg,e08,antelope,1,baboon,0.24916179478168488
11190803_h07_antelope.jpg,h07,antelope,2,warthog,0.7925487160682678
2016 09 07 08 14 44_d07_antelope.jpg,d07,antelope,1,baboon,0.6443570852279663
04280447_b09_antelope.jpg,b09,antelope,0,waterbuck,0.9963887929916382
04210538_h03_antelope.jpg,h03,antelope,11,civet,0.39822816848754883
07230360_l11_antelope.jpg,l11,antelope,4,bushbuck,0.7281323671340942
04140164_d07_antelope.jpg,d07,antelope,2,warthog,0.6750023365020752
02070777_j05_antelope.jpg,j05,antelope,14,mongoose_slender,0.884804368019104
EK003278_03_f07_antelope.jpg,f07,antelope,3,impala,0.42543378472328186
02200510_h03_antelope.jpg,h03,antelope,3,impala,0.46404385566711426
04190039_d07_antelope.jpg,d07,antelope,2,warthog,0.9083242416381836
10040800_m10_antelope.jpg,m10,antelope,2,warthog,0.5088252425193787
09170475_m10_antelope.jpg,m10,antelope,2,warthog,0.6487558484077454
2016 08 30 00 58 02_d07_antelope.jpg,d07,antelope,2,warthog,0.5089824795722961
2016 10 31 05 45 04_h07_antelope.jpg,h07,antelope,2,warthog,0.7892918586730957
04080297_j07_antelope.jpg,j07,antelope,0,waterbuck,0.5180302858352661
06240987_l11_antelope.jpg,l11,antelope,4,bushbuck,0.992456316947937
03180087_i04_antelope.jpg,i04,antelope,4,bushbuck,0.8432044982910156
EK002442_01_j03_antelope.jpg,j03,antelope,4,bushbuck,0.7887108325958252
04250399_h03_antelope.jpg,h03,antelope,0,waterbuck,0.89411860704422
03260951_h03_antelope.jpg,h03,antelope,4,bushbuck,0.5090568661689758
01180814_b07_antelope.jpg,b07,antelope,4,bushbuck,0.6377743482589722
EK001158_f01_antelope.jpg,f01,antelope,0,waterbuck,0.7677853107452393
01050116_g12_antelope.jpg,g12,antelope,4,bushbuck,0.7797554731369019
EK002222_f03_antelope.jpg,f03,antelope,3,impala,0.5499072074890137
2016 08 08 00 36 05_k10_antelope.jpg,k10,antelope,0,waterbuck,0.8633894324302673
03040646_f01_antelope.jpg,f01,antelope,3,impala,0.9947180151939392
2016 08 08 00 33 34_k10_antelope.jpg,k10,antelope,6,elephant,0.7069200873374939
EK008866_j09_antelope.jpg,j09,antelope,0,waterbuck,0.6104955673217773
2016 08 20 19 35 31_e10_antelope.jpg,e10,antelope,4,bushbuck,0.6265820264816284
08230189_f01_antelope.jpg,f01,antelope,6,elephant,0.39521822333335876
02270976_j07_antelope.jpg,j07,antelope,4,bushbuck,0.940453052520752
EK000017_f01_antelope.jpg,f01,antelope,0,waterbuck,0.5465630888938904
11110341_f01_antelope.jpg,f01,antelope,0,waterbuck,0.9998319149017334
2016 08 02 21 45 10_d03_antelope.jpg,d03,antelope,2,warthog,0.8666698336601257
03080944_f01_antelope.jpg,f01,antelope,5,oribi,0.6243982911109924
2016 10 21 17 52 12_e04_antelope.jpg,e04,antelope,0,waterbuck,0.9971591234207153
04290461_f11_antelope.jpg,f11,antelope,4,bushbuck,0.5372065305709839
2016 10 12 22 08 38_f01_antelope.jpg,f01,antelope,0,waterbuck,0.6057624816894531
11080518_e02_antelope.jpg,e02,antelope,4,bushbuck,0.8889572620391846
EK000424_h11_antelope.jpg,h11,antelope,6,elephant,0.8025700449943542
EK001415_02_h05_antelope.jpg,h05,antelope,1,baboon,0.5600938200950623
2016 08 23 03 30 00_k06_antelope.jpg,k06,antelope,4,bushbuck,0.99683678150177
03220649_g08_antelope.jpg,g08,antelope,4,bushbuck,0.8689582943916321
2016 10 14 21 20 19_k06_antelope.jpg,k06,antelope,2,warthog,0.9988204836845398
2016 09 14 21 05 55_f03_antelope.jpg,f03,antelope,0,waterbuck,0.927093505859375
2016 10 30 22 01 04_h05_antelope.jpg,h05,antelope,0,waterbuck,0.9435065388679504
2016 08 08 00 38 22_k10_antelope.jpg,k10,antelope,0,waterbuck,0.9902200102806091
2016 08 25 01 57 26_l09_antelope.jpg,l09,antelope,4,bushbuck,0.9924525618553162
07130735_e02_antelope.jpg,e02,antelope,0,waterbuck,0.4727940559387207
05210487_b09_antelope.jpg,b09,antelope,0,waterbuck,0.9982268214225769
2016 09 26 19 00 59_k06_antelope.jpg,k06,antelope,4,bushbuck,0.9992375373840332
01300028_b07_antelope.jpg,b07,antelope,2,warthog,0.7737972736358643
2016 10 21 21 32 29_k06_antelope.jpg,k06,antelope,2,warthog,0.988351047039032
2016 11 07 00 41 41_i10_antelope.jpg,i10,antelope,2,warthog,0.9436245560646057
08040407_g08_antelope.jpg,g08,antelope,6,elephant,0.5349557399749756
09250024_g08_antelope.jpg,g08,antelope,0,waterbuck,0.6620271801948547
07270087_e02_antelope.jpg,e02,antelope,4,bushbuck,0.6897850632667542
01210383_i04_antelope.jpg,i04,antelope,0,waterbuck,0.31511005759239197
2016 08 30 01 10 50_k06_antelope.jpg,k06,antelope,4,bushbuck,0.734673798084259
12040406_d05_antelope.jpg,d05,antelope,4,bushbuck,0.8907051086425781
2016 10 22 18 30 56_d05_antelope.jpg,d05,antelope,4,bushbuck,0.787406861782074
EK000942_i08_antelope.jpg,i08,antelope,4,bushbuck,0.4692310690879822
B_EK009023_02_k06_antelope.jpg,k06,antelope,1,baboon,0.5133888721466064
03040714_h03_antelope.jpg,h03,antelope,0,waterbuck,0.6211808323860168
EK005247_03_h05_antelope.jpg,h05,antelope,2,warthog,0.7215268015861511
04260598_l13_antelope.jpg,l13,antelope,4,bushbuck,0.9355173110961914
EK002761_h05_antelope.jpg,h05,antelope,3,impala,0.5595593452453613
03220568_f01_antelope.jpg,f01,antelope,0,waterbuck,0.5980642437934875
02220791_l07_antelope.jpg,l07,antelope,2,warthog,0.6640685796737671
2016 10 17 21 05 50_e04_antelope.jpg,e04,antelope,0,waterbuck,0.9838109612464905
EK008173_01_i08_antelope.jpg,i08,antelope,0,waterbuck,0.5027628540992737
04120343_d05_antelope.jpg,d05,antelope,4,bushbuck,0.7646252512931824
2016 10 26 04 11 33_f01_antelope.jpg,f01,antelope,0,waterbuck,0.6041214466094971
04070295_j07_antelope.jpg,j07,antelope,0,waterbuck,0.972870409488678
2016 08 16 14 34 57_l07_antelope.jpg,l07,antelope,1,baboon,0.5749015212059021
2016 10 06 17 49 16_e04_antelope.jpg,e04,antelope,0,waterbuck,0.857999861240387
2016 10 17 21 05 49_e04_antelope.jpg,e04,antelope,0,waterbuck,0.9882064461708069
2016 08 08 00 36 35_k10_antelope.jpg,k10,antelope,0,waterbuck,0.604301929473877
02260546_h03_antelope.jpg,h03,antelope,6,elephant,0.8014854788780212
08220875_e02_antelope.jpg,e02,antelope,1,baboon,0.5990135073661804
EK008896_03_h05_antelope.jpg,h05,antelope,2,warthog,0.4567298889160156
11300766_f01_antelope.jpg,f01,antelope,6,elephant,0.7602299451828003
EK005881_h05_antelope.jpg,h05,antelope,2,warthog,0.43546202778816223
EK005262_f07_antelope.jpg,f07,antelope,4,bushbuck,0.696562647819519
2016 08 30 00 58 03_d07_antelope.jpg,d07,antelope,2,warthog,0.6960992217063904
2016 07 30 16 38 40_i14_antelope.jpg,i14,antelope,1,baboon,0.8362454175949097
12110762_f05_antelope.jpg,f05,antelope,0,waterbuck,0.9159448742866516
11140131_g04_antelope.jpg,g04,antelope,5,oribi,0.5272351503372192
2016 08 30 00 56 59_d07_antelope.jpg,d07,antelope,2,warthog,0.7996249794960022
07310695_h03_antelope.jpg,h03,antelope,5,oribi,0.7966270446777344
09090912_f05_antelope.jpg,f05,antelope,2,warthog,0.8757318258285522
04260597_l13_antelope.jpg,l13,antelope,4,bushbuck,0.6659833192825317
12100355_l07_antelope.jpg,l07,antelope,4,bushbuck,0.24003846943378448
04200399_b05_antelope.jpg,b05,antelope,4,bushbuck,0.41537681221961975
12170920_h03_antelope.jpg,h03,antelope,3,impala,0.633939802646637
02230959_h09_antelope.jpg,h09,antelope,6,elephant,0.6919270753860474
2016 07 31 19 06 19_f11_antelope.jpg,f11,antelope,4,bushbuck,0.973097026348114
2016 11 05 21 43 12_j09_antelope.jpg,j09,antelope,8,nyala,0.6594823598861694
08160724_k04_antelope.jpg,k04,antelope,0,waterbuck,0.9929250478744507
03220653_g08_antelope.jpg,g08,antelope,4,bushbuck,0.8867886066436768
06050228_h03_antelope.jpg,h03,antelope,7,genet,0.36892789602279663
05310705_g08_antelope.jpg,g08,antelope,2,warthog,0.5901995301246643
