filename,site,true_class_from_name,pred_class_idx,pred_class_label,pred_conf
EK009274_f03_bird_other.jpg,f03,bird_other,2,warthog,0.3030983507633209
07110299_g06_bird_other.jpg,g06,bird_other,2,warthog,0.9727466106414795
05040051_e10_bird_other.jpg,e10,bird_other,1,baboon,0.9519068598747253
2016 08 20 13 15 24_k08_bird_other.jpg,k08,bird_other,1,baboon,0.5661911964416504
2016 09 28 23 15 17_h09_bird_other.jpg,h09,bird_other,2,warthog,0.5868608951568604
12190629_i06_bird_other.jpg,i06,bird_other,0,waterbuck,0.9801384210586548
2016 08 25 09 10 50_l05_bird_other.jpg,l05,bird_other,2,warthog,0.8794132471084595
2016 08 14 13 18 08_k08_bird_other.jpg,k08,bird_other,1,baboon,0.7558895349502563
2016 09 28 13 02 13_j11_bird_other.jpg,j11,bird_other,1,baboon,0.5363539457321167
06220477_h07_bird_other.jpg,h07,bird_other,1,baboon,0.5691235661506653
2016 07 20 10 21 14_h07_bird_other.jpg,h07,bird_other,1,baboon,0.6553930044174194
2016 07 16 12 15 39_e02_bird_other.jpg,e02,bird_other,2,warthog,0.567780613899231
2016 10 23 04 17 33_k08_bird_other.jpg,k08,bird_other,4,bushbuck,0.49848848581314087
EK006180_b07_bird_other.jpg,b07,bird_other,2,warthog,0.84697026014328
2016 09 28 10 25 30_k08_bird_other.jpg,k08,bird_other,2,warthog,0.66313636302948
11190293_d07_bird_other.jpg,d07,bird_other,2,warthog,0.9003958106040955
11190691_l05_bird_other.jpg,l05,bird_other,2,warthog,0.5632591247558594
EK000534_h11_bird_other.jpg,h11,bird_other,1,baboon,0.8463346362113953
2016 10 26 14 24 24_l05_bird_other.jpg,l05,bird_other,2,warthog,0.9009156823158264
2016 10 30 05 51 36_g06_bird_other.jpg,g06,bird_other,1,baboon,0.5961507558822632
11170660_l05_bird_other.jpg,l05,bird_other,1,baboon,0.596283495426178
EK000013_h11_bird_other.jpg,h11,bird_other,1,baboon,0.6666743755340576
2016 11 03 05 19 18_h09_bird_other.jpg,h09,bird_other,2,warthog,0.8384491205215454
12050554_e02_bird_other.jpg,e02,bird_other,2,warthog,0.8980667591094971
2016 09 07 12 20 29_e10_bird_other.jpg,e10,bird_other,2,warthog,0.7577306032180786
2016 09 10 11 48 49_k08_bird_other.jpg,k08,bird_other,1,baboon,0.836718738079071
2016 07 23 13 39 50_e04_bird_other.jpg,e04,bird_other,2,warthog,0.9761884808540344
2016 10 14 15 49 46_a06_bird_other.jpg,a06,bird_other,6,elephant,0.6617181897163391
11230794_l05_bird_other.jpg,l05,bird_other,2,warthog,0.9608595967292786
2016 10 17 17 02 16_h09_bird_other.jpg,h09,bird_other,14,mongoose_slender,0.3841956853866577
EK000880_h11_bird_other.jpg,h11,bird_other,1,baboon,0.8592175245285034
07280125_h07_bird_other.jpg,h07,bird_other,2,warthog,0.6003948450088501
08160683_e02_bird_other.jpg,e02,bird_other,2,warthog,0.93257737159729
03050812_h03_bird_other.jpg,h03,bird_other,1,baboon,0.8414785265922546
2016 09 22 12 41 31_k08_bird_other.jpg,k08,bird_other,1,baboon,0.40042737126350403
EK005883_k06_bird_other.jpg,k06,bird_other,1,baboon,0.7120708227157593
EK000080_h11_bird_other.jpg,h11,bird_other,1,baboon,0.6305897235870361
2016 08 06 17 03 13_l07_bird_other.jpg,l07,bird_other,6,elephant,0.5775207877159119
2016 09 27 11 14 04_l07_bird_other.jpg,l07,bird_other,2,warthog,0.9075919389724731
2016 08 20 13 13 20_k08_bird_other.jpg,k08,bird_other,1,baboon,0.6889916062355042
2016 09 24 08 01 23_l05_bird_other.jpg,l05,bird_other,2,warthog,0.6946851015090942
2016 08 13 07 00 08_l07_bird_other.jpg,l07,bird_other,2,warthog,0.49829724431037903
2016 10 27 10 19 12_a06_bird_other.jpg,a06,bird_other,2,warthog,0.9447954297065735
EK000618_h11_bird_other.jpg,h11,bird_other,1,baboon,0.8967013359069824
2016 07 22 06 31 35_i04_bird_other.jpg,i04,bird_other,0,waterbuck,0.7187718749046326
2016 08 31 10 21 37_l09_bird_other.jpg,l09,bird_other,2,warthog,0.6989992260932922
2016 08 14 13 14 05_k08_bird_other.jpg,k08,bird_other,2,warthog,0.5695725679397583
2016 09 22 05 19 16_c06_bird_other.jpg,c06,bird_other,2,warthog,0.822668731212616
2016 09 29 17 45 16_e10_bird_other.jpg,e10,bird_other,2,warthog,0.9836837649345398
2016 09 28 10 23 45_k08_bird_other.jpg,k08,bird_other,1,baboon,0.9905611872673035
EK001042_h11_bird_other.jpg,h11,bird_other,1,baboon,0.9403903484344482
11160629_l05_bird_other.jpg,l05,bird_other,2,warthog,0.6426035165786743
2016 08 03 09 57 07_l07_bird_other.jpg,l07,bird_other,2,warthog,0.8775668740272522
2016 08 20 13 00 21_k08_bird_other.jpg,k08,bird_other,1,baboon,0.7659705281257629
2016 07 21 16 55 50_i14_bird_other.jpg,i14,bird_other,1,baboon,0.9114152789115906
04010084_h09_bird_other.jpg,h09,bird_other,1,baboon,0.8377761244773865
06280264_e02_bird_other.jpg,e02,bird_other,2,warthog,0.8117416501045227
EK000953_h11_bird_other.jpg,h11,bird_other,1,baboon,0.9719756841659546
2016 09 27 11 15 46_l07_bird_other.jpg,l07,bird_other,2,warthog,0.8995031714439392
12280957_g06_bird_other.jpg,g06,bird_other,2,warthog,0.9936424493789673
2016 08 31 13 41 28_k08_bird_other.jpg,k08,bird_other,1,baboon,0.5667313933372498
2016 09 22 12 19 03_k08_bird_other.jpg,k08,bird_other,1,baboon,0.8626512289047241
2016 09 04 09 51 59_h07_bird_other.jpg,h07,bird_other,1,baboon,0.521204948425293
11260837_l05_bird_other.jpg,l05,bird_other,2,warthog,0.7184553146362305
EK000955_01_f03_bird_other.jpg,f03,bird_other,2,warthog,0.7519534826278687
12240494_l05_bird_other.jpg,l05,bird_other,1,baboon,0.6164711713790894
EK003677_h11_bird_other.jpg,h11,bird_other,1,baboon,0.8417266011238098
2016 08 10 13 09 59_e04_bird_other.jpg,e04,bird_other,2,warthog,0.8609724640846252
2016 10 16 08 26 49_g12_bird_other.jpg,g12,bird_other,8,nyala,0.4204442501068115
12060409_e02_bird_other.jpg,e02,bird_other,2,warthog,0.6676183342933655
2016 09 22 10 40 02_k08_bird_other.jpg,k08,bird_other,1,baboon,0.9829634428024292
EK000042_h11_bird_other.jpg,h11,bird_other,1,baboon,0.5108945369720459
11160621_l05_bird_other.jpg,l05,bird_other,2,warthog,0.7281359434127808
12090451_c08_bird_other.jpg,c08,bird_other,2,warthog,0.3887001872062683
2016 07 28 11 34 43_f05_bird_other.jpg,f05,bird_other,1,baboon,0.7107358574867249
EK001378_02_h05_bird_other.jpg,h05,bird_other,1,baboon,0.9966622591018677
2016 07 20 07 01 07_j05_bird_other.jpg,j05,bird_other,1,baboon,0.4459138512611389
09220986_i06_bird_other.jpg,i06,bird_other,3,impala,0.4428942799568176
12060427_d05_bird_other.jpg,d05,bird_other,2,warthog,0.9900056719779968
2016 10 21 17 32 49_l05_bird_other.jpg,l05,bird_other,2,warthog,0.6038758754730225
2016 10 20 08 05 58_g04_bird_other.jpg,g04,bird_other,1,baboon,0.94661545753479
EK000544_h11_bird_other.jpg,h11,bird_other,1,baboon,0.9594276547431946
2016 08 20 12 50 09_k08_bird_other.jpg,k08,bird_other,1,baboon,0.9189071655273438
2016 10 21 05 47 33_g06_bird_other.jpg,g06,bird_other,2,warthog,0.7096515893936157
EK001110_h11_bird_other.jpg,h11,bird_other,1,baboon,0.9798951745033264
EK003374_g10_bird_other.jpg,g10,bird_other,15,mongoose_banded,0.3960303068161011
EK000883_h11_bird_other.jpg,h11,bird_other,5,oribi,0.4757554829120636
2016 07 31 13 45 13_e04_bird_other.jpg,e04,bird_other,2,warthog,0.884666919708252
2016 10 27 11 54 23_l05_bird_other.jpg,l05,bird_other,2,warthog,0.9279465675354004
2016 11 02 17 20 33_j09_bird_other.jpg,j09,bird_other,2,warthog,0.4989338517189026
EK000127_h05_bird_other.jpg,h05,bird_other,1,baboon,0.8354455232620239
2016 07 23 13 38 57_e04_bird_other.jpg,e04,bird_other,2,warthog,0.9717402458190918
2016 08 06 16 23 37_j11_bird_other.jpg,j11,bird_other,1,baboon,0.728434145450592
EK000141_h11_bird_other.jpg,h11,bird_other,1,baboon,0.2407037317752838
EK002498_e04_bird_other.jpg,e04,bird_other,2,warthog,0.6717538833618164
2016 10 09 17 29 43_d03_bird_other.jpg,d03,bird_other,1,baboon,0.9573767781257629
2016 10 21 07 44 30_g06_bird_other.jpg,g06,bird_other,2,warthog,0.5201305150985718
12040369_k08_bird_other.jpg,k08,bird_other,1,baboon,0.5127028822898865
2016 10 06 07 11 42_g12_bird_other.jpg,g12,bird_other,1,baboon,0.5671470165252686
EK000342_i08_bird_other.jpg,i08,bird_other,2,warthog,0.9514716863632202
2016 09 30 12 10 39_b07_bird_other.jpg,b07,bird_other,2,warthog,0.8721303939819336
EK009050_01_f03_bird_other.jpg,f03,bird_other,2,warthog,0.5631272792816162
2016 07 23 09 51 14_i04_bird_other.jpg,i04,bird_other,2,warthog,0.6938431859016418
2016 08 27 08 53 47_h07_bird_other.jpg,h07,bird_other,1,baboon,0.3192562162876129
EK000699_h11_bird_other.jpg,h11,bird_other,1,baboon,0.958437442779541
EK005886_k06_bird_other.jpg,k06,bird_other,1,baboon,0.8346906900405884
EK000554_h11_bird_other.jpg,h11,bird_other,1,baboon,0.7492359280586243
EK000590_j09_bird_other.jpg,j09,bird_other,1,baboon,0.7940605282783508
2016 09 27 11 19 10_l07_bird_other.jpg,l07,bird_other,2,warthog,0.9319308996200562
2016 10 26 05 07 39_d03_bird_other.jpg,d03,bird_other,1,baboon,0.9638231992721558
C_EK000811_03_k06_bird_other.jpg,k06,bird_other,1,baboon,0.6897871494293213
EK001804_j03_bird_other.jpg,j03,bird_other,0,waterbuck,0.6141419410705566
2016 10 15 07 14 33_d05_bird_other.jpg,d05,bird_other,1,baboon,0.5783364176750183
01010092_l07_bird_other.jpg,l07,bird_other,2,warthog,0.9946495890617371
2016 09 22 11 43 58_k08_bird_other.jpg,k08,bird_other,2,warthog,0.9191673398017883
09030130_b07_bird_other.jpg,b07,bird_other,1,baboon,0.5754671692848206
EK000888_h11_bird_other.jpg,h11,bird_other,4,bushbuck,0.20420588552951813
2016 10 27 05 14 58_d03_bird_other.jpg,d03,bird_other,1,baboon,0.7069979906082153
01120991_l07_bird_other.jpg,l07,bird_other,1,baboon,0.3786211609840393
2016 08 14 13 16 33_k08_bird_other.jpg,k08,bird_other,1,baboon,0.6087008118629456
2016 08 20 12 51 12_k08_bird_other.jpg,k08,bird_other,1,baboon,0.8030754327774048
2016 08 20 13 03 43_k08_bird_other.jpg,k08,bird_other,1,baboon,0.645797848701477
EK008967_j13_bird_other.jpg,j13,bird_other,1,baboon,0.6757106184959412
2016 07 21 11 33 47_e02_bird_other.jpg,e02,bird_other,2,warthog,0.46175384521484375
06020712_c06_bird_other.jpg,c06,bird_other,2,warthog,0.44673284888267517
EK003684_h11_bird_other.jpg,h11,bird_other,1,baboon,0.9134056568145752
12200888_d07_bird_other.jpg,d07,bird_other,2,warthog,0.9450151920318604
EK000640_j09_bird_other.jpg,j09,bird_other,0,waterbuck,0.44219741225242615
12230134_l13_bird_other.jpg,l13,bird_other,1,baboon,0.8759221434593201
11010153_e10_bird_other.jpg,e10,bird_other,2,warthog,0.9449707269668579
EK000394_h11_bird_other.jpg,h11,bird_other,1,baboon,0.7453539967536926
11130691_j05_bird_other.jpg,j05,bird_other,2,warthog,0.6623067855834961
EK009560_03_f07_bird_other.jpg,f07,bird_other,0,waterbuck,0.4780848026275635
A_EK004556_k06_bird_other.jpg,k06,bird_other,2,warthog,0.9941262006759644
2016 08 11 07 20 16_i12_bird_other.jpg,i12,bird_other,1,baboon,0.5967718362808228
11190193_d03_bird_other.jpg,d03,bird_other,1,baboon,0.717104971408844
2016 10 21 11 19 17_a08_bird_other.jpg,a08,bird_other,2,warthog,0.6138637065887451
2016 09 12 07 36 39_k08_bird_other.jpg,k08,bird_other,1,baboon,0.8881772756576538
11140007_l07_bird_other.jpg,l07,bird_other,2,warthog,0.9794051647186279
07190262_j05_bird_other.jpg,j05,bird_other,1,baboon,0.8435867428779602
2016 11 03 14 39 10_l05_bird_other.jpg,l05,bird_other,2,warthog,0.7025805711746216
2016 09 22 11 38 39_k08_bird_other.jpg,k08,bird_other,1,baboon,0.9805464148521423
EK003177_g10_bird_other.jpg,g10,bird_other,1,baboon,0.9893622994422913
02090489_j11_bird_other.jpg,j11,bird_other,1,baboon,0.9910173416137695
2016 07 17 13 46 24_e04_bird_other.jpg,e04,bird_other,2,warthog,0.7831665277481079
2016 10 27 11 54 24_l05_bird_other.jpg,l05,bird_other,2,warthog,0.9218296408653259
EK003622_g10_bird_other.jpg,g10,bird_other,21,duiker_red,0.8944087624549866
2016 07 18 04 02 01_m08_bird_other.jpg,m08,bird_other,2,warthog,0.932378888130188
08080190_k12_bird_other.jpg,k12,bird_other,3,impala,0.3169286847114563
EK000795_j09_bird_other.jpg,j09,bird_other,1,baboon,0.6360067129135132
2016 11 10 18 06 13_h07_bird_other.jpg,h07,bird_other,2,warthog,0.7410942912101746
EK000946_h11_bird_other.jpg,h11,bird_other,1,baboon,0.9389782547950745
EK001880_h11_bird_other.jpg,h11,bird_other,2,warthog,0.5370418429374695
EK002327_j13_bird_other.jpg,j13,bird_other,1,baboon,0.9407534003257751
EK000286_j09_bird_other.jpg,j09,bird_other,1,baboon,0.5260658264160156
2016 07 26 05 49 57_m08_bird_other.jpg,m08,bird_other,2,warthog,0.9986943602561951
07090495_g08_bird_other.jpg,g08,bird_other,1,baboon,0.6108474135398865
2016 11 04 09 00 37_l05_bird_other.jpg,l05,bird_other,2,warthog,0.9957593083381653
EK009954_01_j13_bird_other.jpg,j13,bird_other,2,warthog,0.5359729528427124
2016 07 28 11 34 42_f05_bird_other.jpg,f05,bird_other,1,baboon,0.6921069622039795
03050738_h03_bird_other.jpg,h03,bird_other,2,warthog,0.7925341725349426
12060809_e02_bird_other.jpg,e02,bird_other,2,warthog,0.9052042961120605
2016 09 27 05 33 59_d03_bird_other.jpg,d03,bird_other,1,baboon,0.6217573881149292
2016 09 22 10 47 11_k08_bird_other.jpg,k08,bird_other,1,baboon,0.8037152886390686
2016 08 07 17 30 29_d03_bird_other.jpg,d03,bird_other,1,baboon,0.9273925423622131
2016 08 07 12 30 19_j05_bird_other.jpg,j05,bird_other,2,warthog,0.6559357047080994
EK000605_h11_bird_other.jpg,h11,bird_other,1,baboon,0.9567168354988098
EK002823_h11_bird_other.jpg,h11,bird_other,2,warthog,0.664234459400177
EK000821_j09_bird_other.jpg,j09,bird_other,2,warthog,0.5511786341667175
2016 09 07 09 33 14_l05_bird_other.jpg,l05,bird_other,2,warthog,0.9619289040565491
12210434_k04_bird_other.jpg,k04,bird_other,2,warthog,0.852028489112854
2016 07 21 09 56 28_e02_bird_other.jpg,e02,bird_other,2,warthog,0.917235255241394
2016 09 28 10 06 24_k08_bird_other.jpg,k08,bird_other,1,baboon,0.9783074855804443
2016 09 24 17 50 34_l07_bird_other.jpg,l07,bird_other,2,warthog,0.508728563785553
06280575_f05_bird_other.jpg,f05,bird_other,2,warthog,0.7196148037910461
2016 08 20 12 52 37_k08_bird_other.jpg,k08,bird_other,1,baboon,0.6647247076034546
12140522_l05_bird_other.jpg,l05,bird_other,2,warthog,0.5629532337188721
EK000093_j09_bird_other.jpg,j09,bird_other,2,warthog,0.8116620779037476
EK000955_h11_bird_other.jpg,h11,bird_other,1,baboon,0.810143232345581
04180574_l07_bird_other.jpg,l07,bird_other,2,warthog,0.5395984053611755
2016 07 20 10 23 38_h07_bird_other.jpg,h07,bird_other,1,baboon,0.6193910241127014
2016 07 18 16 18 12_l09_bird_other.jpg,l09,bird_other,1,baboon,0.4145665466785431
04190742_h09_bird_other.jpg,h09,bird_other,1,baboon,0.9505642652511597
10300511_j05_bird_other.jpg,j05,bird_other,2,warthog,0.46907857060432434
2016 10 25 15 21 33_a08_bird_other.jpg,a08,bird_other,1,baboon,0.8442105650901794
2016 07 18 04 04 32_m08_bird_other.jpg,m08,bird_other,2,warthog,0.9564712643623352
2016 09 25 12 22 19_a08_bird_other.jpg,a08,bird_other,1,baboon,0.7287649512290955
2016 09 22 12 15 06_k08_bird_other.jpg,k08,bird_other,1,baboon,0.8560976386070251
2016 10 23 04 14 51_k08_bird_other.jpg,k08,bird_other,11,civet,0.6296268701553345
EK000341_i08_bird_other.jpg,i08,bird_other,2,warthog,0.8980794548988342
EK000367_j13_bird_other.jpg,j13,bird_other,1,baboon,0.745262861251831
05060178_c08_bird_other.jpg,c08,bird_other,1,baboon,0.4920911490917206
EK003313_j03_bird_other.jpg,j03,bird_other,0,waterbuck,0.6711554527282715
2016 10 14 15 53 06_a06_bird_other.jpg,a06,bird_other,0,waterbuck,0.6163455247879028
2016 09 23 05 18 20_c06_bird_other.jpg,c06,bird_other,2,warthog,0.9314055442810059
01120283_j05_bird_other.jpg,j05,bird_other,2,warthog,0.5853039026260376
2016 11 04 08 45 13_g04_bird_other.jpg,g04,bird_other,2,warthog,0.5490902662277222
08160105_f01_bird_other.jpg,f01,bird_other,2,warthog,0.6719557046890259
2016 10 08 13 46 51_i08_bird_other.jpg,i08,bird_other,2,warthog,0.5231446623802185
EK000981_h11_bird_other.jpg,h11,bird_other,1,baboon,0.9431785941123962
2016 07 18 04 02 02_m08_bird_other.jpg,m08,bird_other,2,warthog,0.9705327749252319
EK000549_j09_bird_other.jpg,j09,bird_other,2,warthog,0.5314747095108032
EK001021_h11_bird_other.jpg,h11,bird_other,1,baboon,0.76297527551651
2016 10 09 05 30 43_c06_bird_other.jpg,c06,bird_other,5,oribi,0.4210420548915863
EK000290_j09_bird_other.jpg,j09,bird_other,2,warthog,0.5988484621047974
11190203_d05_bird_other.jpg,d05,bird_other,8,nyala,0.6094964146614075
2016 10 12 12 40 30_f01_bird_other.jpg,f01,bird_other,5,oribi,0.4810260832309723
2016 09 28 10 22 08_k08_bird_other.jpg,k08,bird_other,1,baboon,0.9985321760177612
EK002328_j13_bird_other.jpg,j13,bird_other,1,baboon,0.8716711401939392
2016 08 06 14 12 01_k12_bird_other.jpg,k12,bird_other,2,warthog,0.8643632531166077
11220129_i14_bird_other.jpg,i14,bird_other,2,warthog,0.5302913188934326
EK000594_h11_bird_other.jpg,h11,bird_other,1,baboon,0.7494118809700012
2016 08 20 12 43 16_k08_bird_other.jpg,k08,bird_other,1,baboon,0.7056914567947388
EK000550_h11_bird_other.jpg,h11,bird_other,1,baboon,0.34674444794654846
2016 09 12 11 03 34_j05_bird_other.jpg,j05,bird_other,1,baboon,0.6001370549201965
EK000963_h11_bird_other.jpg,h11,bird_other,1,baboon,0.9420092105865479
2016 09 22 12 02 18_k08_bird_other.jpg,k08,bird_other,2,warthog,0.4754560589790344
2016 09 21 07 38 19_d03_bird_other.jpg,d03,bird_other,1,baboon,0.608363687992096
2016 08 19 09 11 58_h07_bird_other.jpg,h07,bird_other,1,baboon,0.6140100359916687
2016 09 15 22 38 45_l07_bird_other.jpg,l07,bird_other,7,genet,0.6327537894248962
2016 09 25 12 23 58_a08_bird_other.jpg,a08,bird_other,1,baboon,0.7504052519798279
2016 08 04 08 43 39_g06_bird_other.jpg,g06,bird_other,2,warthog,0.8947626352310181
06140011_e10_bird_other.jpg,e10,bird_other,2,warthog,0.9628639221191406
08120645_f05_bird_other.jpg,f05,bird_other,2,warthog,0.7996500134468079
2016 07 26 13 08 59_c08_bird_other.jpg,c08,bird_other,1,baboon,0.5968109965324402
2016 07 16 16 31 01_a06_bird_other.jpg,a06,bird_other,1,baboon,0.6032295823097229
2016 09 10 11 33 11_k08_bird_other.jpg,k08,bird_other,1,baboon,0.8536365628242493
2016 09 01 08 47 20_c06_bird_other.jpg,c06,bird_other,1,baboon,0.4153621792793274
2016 08 04 10 09 19_i12_bird_other.jpg,i12,bird_other,2,warthog,0.629345715045929
2016 11 02 17 26 23_j09_bird_other.jpg,j09,bird_other,2,warthog,0.5087348818778992
2016 09 30 09 54 10_a08_bird_other.jpg,a08,bird_other,2,warthog,0.548301100730896
EK000787_j09_bird_other.jpg,j09,bird_other,1,baboon,0.6942470669746399
2016 11 06 04 45 14_c06_bird_other.jpg,c06,bird_other,2,warthog,0.9302631616592407
2016 07 12 13 44 37_i12_bird_other.jpg,i12,bird_other,1,baboon,0.4100072979927063
03040127_h09_bird_other.jpg,h09,bird_other,1,baboon,0.9026464223861694
EK003370_g10_bird_other.jpg,g10,bird_other,15,mongoose_banded,0.3481118977069855
EK000908_h11_bird_other.jpg,h11,bird_other,1,baboon,0.9187645316123962
EK000903_j13_bird_other.jpg,j13,bird_other,1,baboon,0.896062970161438
EK003179_g10_bird_other.jpg,g10,bird_other,1,baboon,0.9290599822998047
2016 11 08 15 59 59_k08_bird_other.jpg,k08,bird_other,2,warthog,0.9965129494667053
2016 11 11 10 17 38_c06_bird_other.jpg,c06,bird_other,2,warthog,0.6330631971359253
EK001910_h11_bird_other.jpg,h11,bird_other,1,baboon,0.7928934097290039
2016 08 29 07 03 10_b07_bird_other.jpg,b07,bird_other,2,warthog,0.5304602980613708
01130931_k04_bird_other.jpg,k04,bird_other,0,waterbuck,0.6280287504196167
2016 08 04 08 47 49_l05_bird_other.jpg,l05,bird_other,2,warthog,0.8899604678153992
11290106_d09_bird_other.jpg,d09,bird_other,1,baboon,0.541315495967865
EK009362_e04_bird_other.jpg,e04,bird_other,3,impala,0.42511311173439026
11240897_j05_bird_other.jpg,j05,bird_other,1,baboon,0.4170292317867279
2016 10 04 05 57 11_k08_bird_other.jpg,k08,bird_other,2,warthog,0.5347758531570435
2016 10 09 11 25 21_l13_bird_other.jpg,l13,bird_other,1,baboon,0.6173534989356995
12050226_l05_bird_other.jpg,l05,bird_other,2,warthog,0.7309951186180115
2016 09 11 05 37 36_d03_bird_other.jpg,d03,bird_other,2,warthog,0.49176764488220215
2016 07 30 16 57 44_a06_bird_other.jpg,a06,bird_other,1,baboon,0.4421413540840149
2016 08 10 13 10 00_e04_bird_other.jpg,e04,bird_other,2,warthog,0.9248645305633545
12090517_l05_bird_other.jpg,l05,bird_other,2,warthog,0.7593962550163269
12080268_l05_bird_other.jpg,l05,bird_other,1,baboon,0.5823512673377991
B_EK002706_02_k06_bird_other.jpg,k06,bird_other,2,warthog,0.8791481852531433
2016 08 25 09 10 49_l05_bird_other.jpg,l05,bird_other,2,warthog,0.9495003819465637
07280128_h07_bird_other.jpg,h07,bird_other,2,warthog,0.708026111125946
EK001047_e04_bird_other.jpg,e04,bird_other,2,warthog,0.8775275349617004
09130358_e02_bird_other.jpg,e02,bird_other,2,warthog,0.9502800703048706
2016 09 22 12 51 07_k08_bird_other.jpg,k08,bird_other,2,warthog,0.7593033909797668
2016 09 03 12 56 20_l09_bird_other.jpg,l09,bird_other,2,warthog,0.6267548203468323
2016 08 30 07 45 26_l07_bird_other.jpg,l07,bird_other,2,warthog,0.9998588562011719
10300263_l05_bird_other.jpg,l05,bird_other,1,baboon,0.7323158979415894
2016 07 17 13 46 23_e04_bird_other.jpg,e04,bird_other,2,warthog,0.7878287434577942
2016 10 29 04 46 03_g12_bird_other.jpg,g12,bird_other,2,warthog,0.5564548373222351
2016 07 12 12 08 23_k04_bird_other.jpg,k04,bird_other,2,warthog,0.8779643774032593
2016 07 20 07 04 34_j05_bird_other.jpg,j05,bird_other,1,baboon,0.7461801767349243
EK000016_h11_bird_other.jpg,h11,bird_other,1,baboon,0.9652373790740967
EK000446_h11_bird_other.jpg,h11,bird_other,1,baboon,0.8671911358833313
2016 10 24 05 36 49_d03_bird_other.jpg,d03,bird_other,1,baboon,0.9267252087593079
2016 09 10 11 12 36_k08_bird_other.jpg,k08,bird_other,1,baboon,0.9252637624740601
EK000840_h11_bird_other.jpg,h11,bird_other,1,baboon,0.9524132013320923
2016 09 05 07 10 14_k08_bird_other.jpg,k08,bird_other,1,baboon,0.9894917011260986
2016 09 04 15 07 41_k04_bird_other.jpg,k04,bird_other,1,baboon,0.4033472537994385
2016 11 01 05 56 46_k08_bird_other.jpg,k08,bird_other,11,civet,0.3545675277709961
11290281_d03_bird_other.jpg,d03,bird_other,2,warthog,0.9899367094039917
12150493_d03_bird_other.jpg,d03,bird_other,1,baboon,0.6903685927391052
EK000615_e04_bird_other.jpg,e04,bird_other,2,warthog,0.9379537105560303
2016 10 07 06 20 32_l05_bird_other.jpg,l05,bird_other,2,warthog,0.5378324389457703
07280127_h07_bird_other.jpg,h07,bird_other,2,warthog,0.6876932382583618
2016 07 16 13 22 34_h09_bird_other.jpg,h09,bird_other,1,baboon,0.9214851260185242
12200033_l05_bird_other.jpg,l05,bird_other,17,mongoose_large_grey,0.9177967309951782
B_EK002012_02_k06_bird_other.jpg,k06,bird_other,1,baboon,0.7456032633781433
2016 07 15 14 18 34_j05_bird_other.jpg,j05,bird_other,2,warthog,0.7878913283348083
EK003715_h11_bird_other.jpg,h11,bird_other,1,baboon,0.8692240118980408
05020961_g02_bird_other.jpg,g02,bird_other,2,warthog,0.990967333316803
B_EK004180_02_k06_bird_other.jpg,k06,bird_other,1,baboon,0.4710387885570526
2016 08 26 06 48 48_j05_bird_other.jpg,j05,bird_other,1,baboon,0.5257150530815125
2016 10 22 15 38 47_j03_bird_other.jpg,j03,bird_other,0,waterbuck,0.4069025218486786
2016 07 23 16 18 55_j05_bird_other.jpg,j05,bird_other,1,baboon,0.8658140897750854
EK003183_g10_bird_other.jpg,g10,bird_other,1,baboon,0.9897626638412476
2016 09 10 09 47 16_i14_bird_other.jpg,i14,bird_other,2,warthog,0.8786200284957886
12250063_e02_bird_other.jpg,e02,bird_other,2,warthog,0.6899996995925903
2016 07 17 10 50 31_j03_bird_other.jpg,j03,bird_other,2,warthog,0.42183586955070496
2016 09 30 13 23 14_c08_bird_other.jpg,c08,bird_other,2,warthog,0.7261204719543457
2016 08 31 13 33 27_k08_bird_other.jpg,k08,bird_other,1,baboon,0.6164062023162842
09230745_l05_bird_other.jpg,l05,bird_other,1,baboon,0.37821346521377563
03200152_g04_bird_other.jpg,g04,bird_other,2,warthog,0.8255454897880554
2016 07 18 16 18 11_l09_bird_other.jpg,l09,bird_other,17,mongoose_large_grey,0.3087256848812103
03180249_b05_bird_other.jpg,b05,bird_other,0,waterbuck,0.7381273508071899
03180245_b05_bird_other.jpg,b05,bird_other,0,waterbuck,0.7846217751502991
EK001382_02_h05_bird_other.jpg,h05,bird_other,2,warthog,0.961956262588501
2016 08 24 11 34 16_l07_bird_other.jpg,l07,bird_other,2,warthog,0.8526649475097656
2016 10 13 15 50 23_a06_bird_other.jpg,a06,bird_other,2,warthog,0.6313743591308594
2016 07 09 12 29 59_g02_bird_other.jpg,g02,bird_other,2,warthog,0.8698743581771851
EK001678_h05_bird_other.jpg,h05,bird_other,2,warthog,0.828372061252594
02140132_b07_bird_other.jpg,b07,bird_other,1,baboon,0.960139811038971
2016 09 22 13 11 06_k08_bird_other.jpg,k08,bird_other,2,warthog,0.6927170157432556
07190231_l05_bird_other.jpg,l05,bird_other,1,baboon,0.5234250426292419
10100938_l05_bird_other.jpg,l05,bird_other,2,warthog,0.9709624648094177
EK000500_h11_bird_other.jpg,h11,bird_other,1,baboon,0.8050625324249268
06170059_c08_bird_other.jpg,c08,bird_other,14,mongoose_slender,0.2619033455848694
06220475_h07_bird_other.jpg,h07,bird_other,1,baboon,0.6905609965324402
2016 08 20 11 57 41_k08_bird_other.jpg,k08,bird_other,1,baboon,0.8266781568527222
EK009091_01_f03_bird_other.jpg,f03,bird_other,2,warthog,0.7062202095985413
2016 10 25 05 25 55_f01_bird_other.jpg,f01,bird_other,2,warthog,0.9875560402870178
